Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
Annual vehicle miles traveled,Million miles,per square mile,Citywide,1.0,New York City,2005,01/01/2005,49.2
Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1.0,New York City,2005,01/01/2005,2.6
Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1.0,New York City,2005,01/01/2005,46.3
Annual vehicle miles traveled,Million miles,per square mile,CD,313.0,Coney Island (CD13),2010,01/01/2010,43.9
Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,4.0,Queens,2005,01/01/2005,45.2
Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,403.0,Flushing - Clearview,2005,01/01/2005,2.0
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,205.0,Sunset Park,2005,01/01/2005,56.3
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,403.0,Flushing - Clearview,2005,01/01/2005,36.2
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,103.0,Fordham - Bronx Pk,2010,01/01/2010,50.6
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,104.0,Clinton and Chelsea (CD4),2005,01/01/2005,111.0
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,406.0,Rego Park and Forest Hills (CD6),2005,01/01/2005,85.5
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2005,01/01/2005,2.5
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2005,01/01/2005,60.0
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,308.0,Crown Heights and Prospect Heights (CD8),2019,01/01/2019,82.7
Annual vehicle miles traveled,Million miles,per square mile,CD,104.0,Clinton and Chelsea (CD4),2010,01/01/2010,125.5
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,503.0,Willowbrook,2005,01/01/2005,25.0
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,103.0,Fordham - Bronx Pk,2005,01/01/2005,54.7
Annual vehicle miles traveled,Million miles,per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2005,01/01/2005,176.7
Annual vehicle miles traveled,Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2010,01/01/2010,93.5
Annual vehicle miles traveled,Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2019,01/01/2019,78.7
Annual vehicle miles traveled,Million miles,per square mile,UHF42,303.0,East Harlem,2010,01/01/2010,146.0
Annual vehicle miles traveled,Million miles,per square mile,UHF42,503.0,Willowbrook,2019,01/01/2019,34.3
Annual vehicle miles traveled,Million miles,per square mile,UHF42,503.0,Willowbrook,2010,01/01/2010,31.0
Annual vehicle miles traveled,Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2005,01/01/2005,63.0
Annual vehicle miles traveled,Million miles,per square mile,UHF42,503.0,Willowbrook,2005,01/01/2005,26.4
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,305.0,East New York and Starrett City (CD5),2005,01/01/2005,48.8
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2005,01/01/2005,58.1
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2005,01/01/2005,83.9
Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,102.0,Northeast Bronx,2005,01/01/2005,3.6
Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,2005,01/01/2005,2.6
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2005,01/01/2005,97.6
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,316.0,Brownsville (CD16),2005,01/01/2005,3.8
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2005,01/01/2005,46.8
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,316.0,Brownsville (CD16),2005,01/01/2005,83.3
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105.0,Midtown (CD5),2010,01/01/2010,63.6
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105.0,Midtown (CD5),2019,01/01/2019,71.1
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,316.0,Brownsville (CD16),2010,01/01/2010,59.1
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,316.0,Brownsville (CD16),2019,01/01/2019,71.9
Annual vehicle miles traveled,Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2010,01/01/2010,52.2
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,2005,01/01/2005,73.7
Annual vehicle miles traveled,Million miles,per square mile,CD,316.0,Brownsville (CD16),2005,01/01/2005,87.4
Annual vehicle miles traveled,Million miles,per square mile,CD,316.0,Brownsville (CD16),2010,01/01/2010,61.4
Annual vehicle miles traveled,Million miles,per square mile,CD,316.0,Brownsville (CD16),2019,01/01/2019,76.2
Annual vehicle miles traveled,Million miles,per square mile,UHF42,406.0,Fresh Meadows,2005,01/01/2005,62.0
Annual vehicle miles traveled,Million miles,per square mile,UHF42,502.0,Stapleton - St. George,2005,01/01/2005,29.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Annual Average 2020,01/01/2020,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2015,01/01/2015,9.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2019-20,12/01/2019,8.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Annual Average 2010,12/01/2009,10.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2012-13,12/01/2012,11.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Summer 2015,06/01/2015,11.0
Ozone (O3),Mean,ppb,UHF34,102.0,Northeast Bronx,Summer 2013,06/01/2013,31.7
Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2012,06/01/2012,33.3
Ozone (O3),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2012,06/01/2012,30.7
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2021,06/01/2021,14.6
Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Annual Average 2018,01/01/2018,17.9
Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2015,06/01/2015,13.4
Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Winter 2019-20,12/01/2019,23.9
Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Summer 2015,06/01/2015,13.3
Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Summer 2009,06/01/2009,19.5
Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,25.5
Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Winter 2014-15,12/01/2014,23.4
Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Winter 2014-15,12/01/2014,24.7
Ozone (O3),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Summer 2009,06/01/2009,23.7
Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,Summer 2009,06/01/2009,25.7
Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2009,06/01/2009,21.8
Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2009,06/01/2009,25.6
Ozone (O3),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2009,06/01/2009,25.6
Ozone (O3),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2009,06/01/2009,23.1
Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Annual Average 2017,01/01/2017,18.7
Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,30.7
Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,Winter 2014-15,12/01/2014,26.8
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Annual Average 2021,01/01/2021,18.8
Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,Winter 2020-21,12/01/2020,24.8
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2010,06/01/2010,22.6
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2011,06/01/2011,22.2
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Winter 2015-16,12/01/2015,25.7
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2009-2011,01/01/2009,10.6
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2009-2011,01/01/2009,24.2
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2009-2011,01/01/2009,28.3
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2009-2011,01/01/2009,144.7
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207.0,East Flatbush - Flatbush,2009-2011,01/01/2009,26.9
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2009-2011,01/01/2009,70.0
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107.0,Hunts Point - Mott Haven,2009-2011,01/01/2009,43.6
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2009-2011,01/01/2009,6.2
Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Winter 2020-21,12/01/2020,19.2
Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2020,06/01/2020,28.8
Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2017,06/01/2017,26.9
Ozone (O3),Mean,ppb,UHF34,102.0,Northeast Bronx,2-Year Summer Average 2009-2010,06/01/2009,28.6
Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,2-Year Summer Average 2009-2010,06/01/2009,27.9
Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2017,06/01/2017,30.1
Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2018,06/01/2018,31.0
Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2020,06/01/2020,30.2
Ozone (O3),Mean,ppb,UHF34,201.0,Greenpoint,2-Year Summer Average 2009-2010,06/01/2009,27.1
Ozone (O3),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2020,06/01/2020,29.7
Ozone (O3),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2017,06/01/2017,27.9
Ozone (O3),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,2-Year Summer Average 2009-2010,06/01/2009,28.4
Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,317.0,East Flatbush (CD17),2011,01/01/2011,1.5
Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,503.0,Tottenville and Great Kills (CD3),2011,01/01/2011,1.7
Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,318.0,Flatlands and Canarsie (CD18),2011,01/01/2011,1.8
Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,317.0,East Flatbush (CD17),2011,01/01/2011,2.2
Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,1.0,Bronx,2014,01/01/2014,0.9
Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,208.0,Canarsie - Flatlands,2014,01/01/2014,0.9
Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,107.0,Hunts Point - Mott Haven,2011,01/01/2011,1.4
Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,308.0,Greenwich Village - SoHo,2011,01/01/2011,2.6
Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2018,06/01/2018,29.0
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2011,12/01/2010,13.4
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2009,12/01/2008,14.7
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2020,01/01/2020,10.5
Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2011,12/01/2010,24.7
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2015,01/01/2015,11.8
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Winter 2018-19,12/01/2018,14.2
Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2015,01/01/2015,21.9
Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Winter 2010-11,12/01/2010,33.1
Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2021,01/01/2021,17.5
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Winter 2014-15,12/01/2014,18.2
Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2017,01/01/2017,20.5
Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2021,01/01/2021,16.9
Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2022,06/01/2022,6.8
Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),Annual Average 2012,12/01/2011,22.6
Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2022,06/01/2022,8.5
Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2012,06/01/2012,12.4
Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2013,06/01/2013,12.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Summer 2019,06/01/2019,8.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Winter 2019-20,12/01/2019,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Winter 2018-19,12/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Summer 2021,06/01/2021,9.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Summer 2021,06/01/2021,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Annual Average 2018,01/01/2018,7.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Winter 2010-11,12/01/2010,14.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Winter 2014-15,12/01/2014,10.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2021,01/01/2021,6.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2020-21,12/01/2020,6.3
Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,Summer 2018,06/01/2018,30.3
Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,Summer 2020,06/01/2020,30.9
Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,2-Year Summer Average 2009-2010,06/01/2009,27.3
Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,Summer 2017,06/01/2017,29.4
Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2018,06/01/2018,12.5
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2017,06/01/2017,16.6
Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Winter 2015-16,12/01/2015,23.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Winter 2020-21,12/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2016,06/01/2016,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2010,06/01/2010,11.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2011,06/01/2011,11.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Winter 2015-16,12/01/2015,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),Winter 2008-09,12/01/2008,15.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),Winter 2013-14,12/01/2013,13.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Winter 2008-09,12/01/2008,13.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Winter 2013-14,12/01/2013,12.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Annual Average 2022,01/01/2022,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2022,01/01/2022,5.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2013-14,12/01/2013,11.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2017-18,12/01/2017,7.6
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,408.0,Jamaica,2015,01/01/2015,0.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Winter 2015-16,12/01/2015,8.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Summer 2011,06/01/2011,11.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Annual Average 2022,01/01/2022,6.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Winter 2013-14,12/01/2013,11.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Annual Average 2019,01/01/2019,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Winter 2017-18,12/01/2017,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2017-18,12/01/2017,10.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,6.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2017-18,12/01/2017,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Annual Average 2022,01/01/2022,6.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Winter 2013-14,12/01/2013,12.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Winter 2008-09,12/01/2008,12.1
Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Winter 2018-19,12/01/2018,19.9
Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Summer 2014,06/01/2014,13.5
Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Winter 2014-15,12/01/2014,24.5
Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Annual Average 2017,01/01/2017,18.0
Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Annual Average 2017,01/01/2017,17.7
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,407.0,Southwest Queens,2010,01/01/2010,63.1
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,408.0,Jamaica,2010,01/01/2010,50.9
Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,2.0,Brooklyn,2010,01/01/2010,52.8
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2019,01/01/2019,124.2
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,204.0,Highbridge and Concourse (CD4),2019,01/01/2019,82.4
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2019,01/01/2019,73.5
